genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	amoxicillin_clavulanic acid	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	ampicillin	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	aztreonam	Resistant	16		16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	cefepime	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	cefotaxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	ceftazidime	Resistant	32		32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	ciprofloxacin	Intermediate	1		1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	ertapenem	Susceptible	<=0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	gentamicin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	meropenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	piperacillin_tazobactam	Intermediate	16		16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	tigecycline	Intermediate	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.518	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864757	72407	trimethoprim_sulfamethoxazole	Resistant	>=320	>=	320	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	amikacin	Susceptible	8		8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	amoxicillin_clavulanic acid	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	ampicillin	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	aztreonam	Resistant	16		16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	cefepime	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	cefotaxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	ceftazidime	Resistant	32		32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	ciprofloxacin	Intermediate	1		1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	ertapenem	Susceptible	<=0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	gentamicin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	meropenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	piperacillin_tazobactam	Intermediate	16		16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	tigecycline	Intermediate	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.525	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864759	72407	trimethoprim_sulfamethoxazole	Resistant	>=320	>=	320	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	amikacin	Susceptible	8		8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	amoxicillin_clavulanic acid	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	ampicillin	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	aztreonam	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	cefepime	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	cefotaxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	ceftazidime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	ciprofloxacin	Resistant	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	ertapenem	Susceptible	<=0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	gentamicin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	meropenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	piperacillin_tazobactam	Resistant	32		32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	tigecycline	Intermediate	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.527	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864760	72407	trimethoprim_sulfamethoxazole	Resistant	>=320	>=	320	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	amikacin	Susceptible	8		8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	amoxicillin_clavulanic acid	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	ampicillin	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	aztreonam	Resistant	16		16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	cefepime	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	cefotaxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	ceftazidime	Resistant	32		32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	ciprofloxacin	Intermediate	1		1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	ertapenem	Susceptible	<=0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	gentamicin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	meropenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	piperacillin_tazobactam	Intermediate	16		16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	tigecycline	Intermediate	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.526	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864761	72407	trimethoprim_sulfamethoxazole	Resistant	>=320	>=	320	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	amikacin	Susceptible	8		8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	amoxicillin_clavulanic acid	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	ampicillin	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	aztreonam	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	cefepime	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	cefotaxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	ceftazidime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	ciprofloxacin	Resistant	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	ertapenem	Susceptible	<=0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	gentamicin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	meropenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	piperacillin_tazobactam	Resistant	32		32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	tigecycline	Intermediate	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.530	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765	72407	trimethoprim_sulfamethoxazole	Resistant	>=320	>=	320	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	amikacin	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	amoxicillin_clavulanic acid	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	ampicillin	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	aztreonam	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	cefepime	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	cefotaxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	ceftazidime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	ciprofloxacin	Resistant	>=4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	ertapenem	Resistant	>=8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	gentamicin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	meropenem	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	piperacillin_tazobactam	Resistant	>=128	>=	128	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	tigecycline	Intermediate	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.541	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770	72407	trimethoprim_sulfamethoxazole	Resistant	>=320	>=	320	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	amikacin	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	amoxicillin_clavulanic acid	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	ampicillin	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	aztreonam	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	cefepime	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	cefotaxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	ceftazidime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	ciprofloxacin	Resistant	>=4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	ertapenem	Susceptible	<=0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	gentamicin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	meropenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	piperacillin_tazobactam	Resistant	>=128	>=	128	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	tigecycline	Intermediate	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.544	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864771	72407	trimethoprim_sulfamethoxazole	Resistant	>=320	>=	320	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	amikacin	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	amoxicillin_clavulanic acid	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	ampicillin	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	aztreonam	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	cefepime	Resistant	>=32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	cefotaxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	ceftazidime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	cefuroxime	Resistant	>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	ciprofloxacin	Resistant	>=4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	ertapenem	Susceptible	<=0.12	<=	0.12	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	gentamicin	Resistant	>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	meropenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	piperacillin_tazobactam	Resistant	64		64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
72407.539	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864772	72407	tigecycline	Intermediate	2		2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI	2010	
